layer,source_emotion,eval_vector_emotion,score
8,sad,happy,1.5856263637542725
8,sad,sad,1.6563587188720703
8,sad,angry,1.6044459342956543
8,sad,happy,1.8434782028198242
8,sad,sad,1.9540679454803467
8,sad,angry,1.8600189685821533
8,sad,happy,1.5395102500915527
8,sad,sad,1.6129101514816284
8,sad,angry,1.5338335037231445
8,sad,happy,1.1070791482925415
8,sad,sad,1.1131415367126465
8,sad,angry,1.1404943466186523
8,sad,happy,1.302727460861206
8,sad,sad,1.3505268096923828
8,sad,angry,1.3214831352233887
8,sad,happy,1.446405291557312
8,sad,sad,1.4971437454223633
8,sad,angry,1.4575409889221191
8,sad,happy,1.2945754528045654
8,sad,sad,1.3553924560546875
8,sad,angry,1.2884999513626099
8,sad,happy,1.484593152999878
8,sad,sad,1.5479689836502075
8,sad,angry,1.4597729444503784
8,sad,happy,1.4807627201080322
8,sad,sad,1.5483770370483398
8,sad,angry,1.5066578388214111
8,sad,happy,1.4560520648956299
8,sad,sad,1.5665706396102905
8,sad,angry,1.5224437713623047
8,sad,happy,1.9123677015304565
8,sad,sad,1.9436196088790894
8,sad,angry,1.915708303451538
8,sad,happy,1.5696686506271362
8,sad,sad,1.6868252754211426
8,sad,angry,1.6365615129470825
8,sad,happy,1.4837182760238647
8,sad,sad,1.5838799476623535
8,sad,angry,1.488497018814087
8,sad,happy,1.56813383102417
8,sad,sad,1.5204704999923706
8,sad,angry,1.4658790826797485
8,sad,happy,1.8860929012298584
8,sad,sad,1.9107905626296997
8,sad,angry,1.8909777402877808
8,sad,happy,1.414670467376709
8,sad,sad,1.4729489088058472
8,sad,angry,1.449237585067749
8,sad,happy,1.8390899896621704
8,sad,sad,1.997636079788208
8,sad,angry,1.936145305633545
8,sad,happy,1.6583061218261719
8,sad,sad,1.7417957782745361
8,sad,angry,1.7032201290130615
8,sad,happy,1.4788424968719482
8,sad,sad,1.589139461517334
8,sad,angry,1.5558092594146729
8,sad,happy,1.2803492546081543
8,sad,sad,1.3220696449279785
8,sad,angry,1.227994680404663
8,sad,happy,1.5396806001663208
8,sad,sad,1.5627434253692627
8,sad,angry,1.5189061164855957
8,sad,happy,1.50740647315979
8,sad,sad,1.4712305068969727
8,sad,angry,1.4180958271026611
8,sad,happy,1.6850446462631226
8,sad,sad,1.7219887971878052
8,sad,angry,1.6641966104507446
8,sad,happy,1.8012783527374268
8,sad,sad,1.8589967489242554
8,sad,angry,1.8177361488342285
8,sad,happy,1.5266542434692383
8,sad,sad,1.6039423942565918
8,sad,angry,1.591395616531372
8,sad,happy,1.4363915920257568
8,sad,sad,1.523144245147705
8,sad,angry,1.4612599611282349
8,sad,happy,1.6408029794692993
8,sad,sad,1.7099542617797852
8,sad,angry,1.7098535299301147
8,sad,happy,1.0322558879852295
8,sad,sad,1.0392876863479614
8,sad,angry,1.0260958671569824
8,sad,happy,1.9163024425506592
8,sad,sad,1.971410870552063
8,sad,angry,1.9591267108917236
8,sad,happy,1.3287497758865356
8,sad,sad,1.4078948497772217
8,sad,angry,1.3420636653900146
8,sad,happy,1.8962371349334717
8,sad,sad,1.9639742374420166
8,sad,angry,1.9160501956939697
8,sad,happy,1.7506922483444214
8,sad,sad,1.7820079326629639
8,sad,angry,1.741206407546997
8,sad,happy,1.7632615566253662
8,sad,sad,1.8867032527923584
8,sad,angry,1.8297674655914307
8,sad,happy,1.4475009441375732
8,sad,sad,1.547377347946167
8,sad,angry,1.4970998764038086
8,sad,happy,1.5630741119384766
8,sad,sad,1.6358847618103027
8,sad,angry,1.6147143840789795
8,sad,happy,1.3353403806686401
8,sad,sad,1.3989877700805664
8,sad,angry,1.318346381187439
8,sad,happy,1.5790982246398926
8,sad,sad,1.5314464569091797
8,sad,angry,1.4945361614227295
8,sad,happy,1.4336603879928589
8,sad,sad,1.4445478916168213
8,sad,angry,1.439354658126831
8,sad,happy,1.1888809204101562
8,sad,sad,1.2369801998138428
8,sad,angry,1.1998564004898071
8,sad,happy,1.3976045846939087
8,sad,sad,1.5069080591201782
8,sad,angry,1.4163542985916138
8,sad,happy,1.2194061279296875
8,sad,sad,1.2413097620010376
8,sad,angry,1.2730426788330078
8,sad,happy,1.2544225454330444
8,sad,sad,1.3340997695922852
8,sad,angry,1.2852259874343872
12,sad,happy,2.5884957313537598
12,sad,sad,2.74253249168396
12,sad,angry,2.6934776306152344
12,sad,happy,1.9372200965881348
12,sad,sad,2.0081868171691895
12,sad,angry,1.9387881755828857
12,sad,happy,1.8416814804077148
12,sad,sad,1.9922511577606201
12,sad,angry,1.899428367614746
12,sad,happy,2.1398422718048096
12,sad,sad,2.2084429264068604
12,sad,angry,2.169680118560791
12,sad,happy,2.495278835296631
12,sad,sad,2.5825867652893066
12,sad,angry,2.5299596786499023
12,sad,happy,1.8952275514602661
12,sad,sad,1.995924711227417
12,sad,angry,1.957688808441162
12,sad,happy,1.7200407981872559
12,sad,sad,1.6940197944641113
12,sad,angry,1.698171615600586
12,sad,happy,2.015355110168457
12,sad,sad,2.0581860542297363
12,sad,angry,2.0097217559814453
12,sad,happy,2.704263210296631
12,sad,sad,2.7274816036224365
12,sad,angry,2.66054105758667
12,sad,happy,2.4029951095581055
12,sad,sad,2.4755780696868896
12,sad,angry,2.3719515800476074
12,sad,happy,2.1572375297546387
12,sad,sad,2.2996666431427
12,sad,angry,2.1365482807159424
12,sad,happy,1.9358057975769043
12,sad,sad,2.0778706073760986
12,sad,angry,1.9875891208648682
12,sad,happy,1.910150408744812
12,sad,sad,1.9036989212036133
12,sad,angry,1.8296895027160645
12,sad,happy,2.0723156929016113
12,sad,sad,2.242107391357422
12,sad,angry,2.1604113578796387
12,sad,happy,2.350116014480591
12,sad,sad,2.2576284408569336
12,sad,angry,2.233872413635254
12,sad,happy,2.0541915893554688
12,sad,sad,2.1546597480773926
12,sad,angry,2.1435186862945557
12,sad,happy,1.9639307260513306
12,sad,sad,2.188652992248535
12,sad,angry,2.0402426719665527
12,sad,happy,2.3029775619506836
12,sad,sad,2.420628547668457
12,sad,angry,2.3054399490356445
12,sad,happy,2.199296474456787
12,sad,sad,2.3708860874176025
12,sad,angry,2.2231526374816895
12,sad,happy,2.056917667388916
12,sad,sad,2.2489161491394043
12,sad,angry,2.1114163398742676
12,sad,happy,2.249763250350952
12,sad,sad,2.294725179672241
12,sad,angry,2.204310655593872
12,sad,happy,2.6700639724731445
12,sad,sad,2.771409034729004
12,sad,angry,2.670725107192993
12,sad,happy,1.9845918416976929
12,sad,sad,2.105722427368164
12,sad,angry,2.0672800540924072
12,sad,happy,2.4750308990478516
12,sad,sad,2.6229283809661865
12,sad,angry,2.512582778930664
12,sad,happy,1.9822235107421875
12,sad,sad,2.0378987789154053
12,sad,angry,1.9377293586730957
12,sad,happy,1.6771011352539062
12,sad,sad,1.7206312417984009
12,sad,angry,1.70261812210083
12,sad,happy,1.6996707916259766
12,sad,sad,1.8240578174591064
12,sad,angry,1.7553489208221436
12,sad,happy,2.1096928119659424
12,sad,sad,2.1720988750457764
12,sad,angry,2.1057345867156982
12,sad,happy,1.923201560974121
12,sad,sad,2.0332818031311035
12,sad,angry,1.91460382938385
12,sad,happy,1.9924120903015137
12,sad,sad,2.1489107608795166
12,sad,angry,1.9829813241958618
12,sad,happy,2.1819005012512207
12,sad,sad,2.262387990951538
12,sad,angry,2.290722370147705
12,sad,happy,2.0440683364868164
12,sad,sad,2.233776569366455
12,sad,angry,2.147237777709961
12,sad,happy,2.7153146266937256
12,sad,sad,2.795072317123413
12,sad,angry,2.735114574432373
12,sad,happy,2.3859622478485107
12,sad,sad,2.531986951828003
12,sad,angry,2.450377941131592
12,sad,happy,2.1468472480773926
12,sad,sad,2.2732346057891846
12,sad,angry,2.133314609527588
12,sad,happy,2.2302632331848145
12,sad,sad,2.150136947631836
12,sad,angry,2.079930543899536
12,sad,happy,2.488652467727661
12,sad,sad,2.538877010345459
12,sad,angry,2.5209908485412598
12,sad,happy,1.7751259803771973
12,sad,sad,1.8591980934143066
12,sad,angry,1.803615689277649
12,sad,happy,2.384857654571533
12,sad,sad,2.6356797218322754
12,sad,angry,2.49897837638855
12,sad,happy,2.2919580936431885
12,sad,sad,2.444028377532959
12,sad,angry,2.3529281616210938
12,sad,happy,1.8490275144577026
12,sad,sad,2.0615122318267822
12,sad,angry,2.0268914699554443
12,sad,happy,1.6186957359313965
12,sad,sad,1.6820216178894043
12,sad,angry,1.5603598356246948
12,sad,happy,2.078202724456787
12,sad,sad,2.1241354942321777
12,sad,angry,2.043379783630371
12,sad,happy,1.867943286895752
12,sad,sad,1.8709664344787598
12,sad,angry,1.7748565673828125
12,sad,happy,2.4494574069976807
12,sad,sad,2.5105385780334473
12,sad,angry,2.431802272796631
12,sad,happy,2.310549020767212
12,sad,sad,2.402087688446045
12,sad,angry,2.3631601333618164
12,sad,happy,2.096400737762451
12,sad,sad,2.2334766387939453
12,sad,angry,2.1803412437438965
12,sad,happy,2.148952007293701
12,sad,sad,2.2327687740325928
12,sad,angry,2.1160993576049805
12,sad,happy,2.271798610687256
12,sad,sad,2.401210308074951
12,sad,angry,2.367436408996582
12,sad,happy,1.4151729345321655
12,sad,sad,1.4641388654708862
12,sad,angry,1.4302177429199219
12,sad,happy,2.6016483306884766
12,sad,sad,2.6533689498901367
12,sad,angry,2.5956015586853027
12,sad,happy,1.8383561372756958
12,sad,sad,1.97303307056427
12,sad,angry,1.832160234451294
12,sad,happy,2.350170135498047
12,sad,sad,2.5162177085876465
12,sad,angry,2.374800205230713
12,sad,happy,2.133315324783325
12,sad,sad,2.1972124576568604
12,sad,angry,2.1167778968811035
12,sad,happy,2.371796131134033
12,sad,sad,2.4984664916992188
12,sad,angry,2.461446762084961
12,sad,happy,2.053640604019165
12,sad,sad,2.227954149246216
12,sad,angry,2.1591920852661133
12,sad,happy,2.122972011566162
12,sad,sad,2.236614942550659
12,sad,angry,2.213764190673828
12,sad,happy,1.9141578674316406
12,sad,sad,2.0053696632385254
12,sad,angry,1.8811875581741333
12,sad,happy,2.11326265335083
12,sad,sad,2.0395398139953613
12,sad,angry,2.0067033767700195
12,sad,happy,1.9162712097167969
12,sad,sad,1.9947673082351685
12,sad,angry,1.9158883094787598
12,sad,happy,1.5380921363830566
12,sad,sad,1.6430065631866455
12,sad,angry,1.571325659751892
12,sad,happy,1.9102469682693481
12,sad,sad,2.0681052207946777
12,sad,angry,1.971647024154663
12,sad,happy,1.782181978225708
12,sad,sad,1.8597666025161743
12,sad,angry,1.8272572755813599
12,sad,happy,2.115147590637207
12,sad,sad,2.215881824493408
12,sad,angry,2.15566349029541
16,sad,happy,2.7905969619750977
16,sad,sad,2.947789192199707
16,sad,angry,2.884152412414551
16,sad,happy,2.1020870208740234
16,sad,sad,2.1608035564422607
16,sad,angry,2.0768117904663086
16,sad,happy,1.8805785179138184
16,sad,sad,2.016974449157715
16,sad,angry,1.8998022079467773
16,sad,happy,2.2595648765563965
16,sad,sad,2.339962959289551
16,sad,angry,2.26255464553833
16,sad,happy,2.5907506942749023
16,sad,sad,2.6722400188446045
16,sad,angry,2.631941556930542
16,sad,happy,2.0599453449249268
16,sad,sad,2.14327335357666
16,sad,angry,2.110568046569824
16,sad,happy,1.8533215522766113
16,sad,sad,1.82268488407135
16,sad,angry,1.8514680862426758
16,sad,happy,2.2357406616210938
16,sad,sad,2.3098642826080322
16,sad,angry,2.2493767738342285
16,sad,happy,2.830658435821533
16,sad,sad,2.874453544616699
16,sad,angry,2.767594814300537
16,sad,happy,2.494019031524658
16,sad,sad,2.568937301635742
16,sad,angry,2.4551644325256348
16,sad,happy,2.238739252090454
16,sad,sad,2.406981945037842
16,sad,angry,2.2049527168273926
16,sad,happy,2.073974132537842
16,sad,sad,2.202699661254883
16,sad,angry,2.090432643890381
16,sad,happy,1.9871430397033691
16,sad,sad,2.0075764656066895
16,sad,angry,1.9030137062072754
16,sad,happy,2.3531150817871094
16,sad,sad,2.492849349975586
16,sad,angry,2.412130355834961
16,sad,happy,2.4543747901916504
16,sad,sad,2.369976282119751
16,sad,angry,2.334352493286133
16,sad,happy,2.188359022140503
16,sad,sad,2.2741756439208984
16,sad,angry,2.2577733993530273
16,sad,happy,2.0276741981506348
16,sad,sad,2.244659185409546
16,sad,angry,2.1067960262298584
16,sad,happy,2.501544952392578
16,sad,sad,2.6273927688598633
16,sad,angry,2.4943649768829346
16,sad,happy,2.1343793869018555
16,sad,sad,2.3099963665008545
16,sad,angry,2.1536648273468018
16,sad,happy,2.31935453414917
16,sad,sad,2.5211994647979736
16,sad,angry,2.385018825531006
16,sad,happy,2.516827344894409
16,sad,sad,2.5421738624572754
16,sad,angry,2.460634231567383
16,sad,happy,2.7542049884796143
16,sad,sad,2.8783321380615234
16,sad,angry,2.765634059906006
16,sad,happy,2.0938687324523926
16,sad,sad,2.1856133937835693
16,sad,angry,2.182863473892212
16,sad,happy,2.5360841751098633
16,sad,sad,2.654228687286377
16,sad,angry,2.5572595596313477
16,sad,happy,1.9913606643676758
16,sad,sad,2.0554885864257812
16,sad,angry,1.9716395139694214
16,sad,happy,1.8264487981796265
16,sad,sad,1.8902546167373657
16,sad,angry,1.856006145477295
16,sad,happy,1.7075308561325073
16,sad,sad,1.8461382389068604
16,sad,angry,1.7558594942092896
16,sad,happy,2.18538761138916
16,sad,sad,2.260000228881836
16,sad,angry,2.185593605041504
16,sad,happy,2.1716885566711426
16,sad,sad,2.3084285259246826
16,sad,angry,2.179746150970459
16,sad,happy,1.8802714347839355
16,sad,sad,1.9959028959274292
16,sad,angry,1.888794183731079
16,sad,happy,2.19895076751709
16,sad,sad,2.2669217586517334
16,sad,angry,2.3044238090515137
16,sad,happy,2.118715286254883
16,sad,sad,2.29885196685791
16,sad,angry,2.2300848960876465
16,sad,happy,2.784240484237671
16,sad,sad,2.8358607292175293
16,sad,angry,2.7739205360412598
16,sad,happy,2.391874074935913
16,sad,sad,2.5401134490966797
16,sad,angry,2.440314292907715
16,sad,happy,2.2067975997924805
16,sad,sad,2.347202777862549
16,sad,angry,2.1767020225524902
16,sad,happy,2.342280387878418
16,sad,sad,2.2627551555633545
16,sad,angry,2.168827772140503
16,sad,happy,2.5152440071105957
16,sad,sad,2.514676570892334
16,sad,angry,2.541670799255371
16,sad,happy,1.8598346710205078
16,sad,sad,1.9650797843933105
16,sad,angry,1.8917955160140991
16,sad,happy,2.4971530437469482
16,sad,sad,2.7194509506225586
16,sad,angry,2.580141544342041
16,sad,happy,2.3081295490264893
16,sad,sad,2.4603524208068848
16,sad,angry,2.3557910919189453
16,sad,happy,1.9739990234375
16,sad,sad,2.1449880599975586
16,sad,angry,2.1239564418792725
16,sad,happy,1.6290161609649658
16,sad,sad,1.6418434381484985
16,sad,angry,1.5597867965698242
16,sad,happy,2.1778011322021484
16,sad,sad,2.2394630908966064
16,sad,angry,2.1224780082702637
16,sad,happy,1.969138264656067
16,sad,sad,1.976900339126587
16,sad,angry,1.8552354574203491
16,sad,happy,2.5800137519836426
16,sad,sad,2.646409034729004
16,sad,angry,2.5572738647460938
16,sad,happy,2.521864652633667
16,sad,sad,2.582383394241333
16,sad,angry,2.5513134002685547
16,sad,happy,2.276386260986328
16,sad,sad,2.4259660243988037
16,sad,angry,2.3448405265808105
16,sad,happy,2.1066970825195312
16,sad,sad,2.2282607555389404
16,sad,angry,2.103419065475464
16,sad,happy,2.415938377380371
16,sad,sad,2.555670976638794
16,sad,angry,2.5231637954711914
16,sad,happy,1.6654354333877563
16,sad,sad,1.7469727993011475
16,sad,angry,1.695522427558899
16,sad,happy,2.7667617797851562
16,sad,sad,2.8363804817199707
16,sad,angry,2.7651443481445312
16,sad,happy,2.009521007537842
16,sad,sad,2.1592864990234375
16,sad,angry,2.013481378555298
16,sad,happy,2.401252031326294
16,sad,sad,2.5505423545837402
16,sad,angry,2.4216971397399902
16,sad,happy,2.216813564300537
16,sad,sad,2.2985904216766357
16,sad,angry,2.236750364303589
16,sad,happy,2.4737651348114014
16,sad,sad,2.5707573890686035
16,sad,angry,2.534874677658081
16,sad,happy,2.311729669570923
16,sad,sad,2.4811463356018066
16,sad,angry,2.41605806350708
16,sad,happy,2.3536410331726074
16,sad,sad,2.47025990486145
16,sad,angry,2.4337546825408936
16,sad,happy,2.1037402153015137
16,sad,sad,2.210540771484375
16,sad,angry,2.0692732334136963
16,sad,happy,2.2063217163085938
16,sad,sad,2.1498444080352783
16,sad,angry,2.1063084602355957
16,sad,happy,2.1144068241119385
16,sad,sad,2.1616601943969727
16,sad,angry,2.1177210807800293
16,sad,happy,1.7787384986877441
16,sad,sad,1.9262715578079224
16,sad,angry,1.824409008026123
16,sad,happy,2.0981171131134033
16,sad,sad,2.2338626384735107
16,sad,angry,2.152252435684204
16,sad,happy,1.932356357574463
16,sad,sad,2.047471523284912
16,sad,angry,1.992802619934082
16,sad,happy,2.197035789489746
16,sad,sad,2.346799850463867
16,sad,angry,2.2551140785217285
20,sad,happy,3.5310487747192383
20,sad,sad,3.739076852798462
20,sad,angry,3.6148791313171387
20,sad,happy,2.561857223510742
20,sad,sad,2.6922221183776855
20,sad,angry,2.5879311561584473
20,sad,happy,2.6776914596557617
20,sad,sad,2.876925230026245
20,sad,angry,2.696232795715332
20,sad,happy,2.684993267059326
20,sad,sad,2.7198119163513184
20,sad,angry,2.671952486038208
20,sad,happy,3.4352450370788574
20,sad,sad,3.5892133712768555
20,sad,angry,3.4940648078918457
20,sad,happy,2.634011745452881
20,sad,sad,2.7998223304748535
20,sad,angry,2.710270643234253
20,sad,happy,2.1736485958099365
20,sad,sad,2.162919759750366
20,sad,angry,2.206740379333496
20,sad,happy,2.581991672515869
20,sad,sad,2.701580047607422
20,sad,angry,2.6214990615844727
20,sad,happy,3.544290542602539
20,sad,sad,3.5981781482696533
20,sad,angry,3.4667868614196777
20,sad,happy,3.1886181831359863
20,sad,sad,3.272980213165283
20,sad,angry,3.102688789367676
20,sad,happy,3.1018736362457275
20,sad,sad,3.2746193408966064
20,sad,angry,3.019137144088745
20,sad,happy,2.7661898136138916
20,sad,sad,2.9723353385925293
20,sad,angry,2.827760934829712
20,sad,happy,2.5096473693847656
20,sad,sad,2.5082569122314453
20,sad,angry,2.4076852798461914
20,sad,happy,2.9275155067443848
20,sad,sad,3.1794817447662354
20,sad,angry,3.035071849822998
20,sad,happy,3.0898447036743164
20,sad,sad,2.93026065826416
20,sad,angry,2.865025520324707
20,sad,happy,2.595991373062134
20,sad,sad,2.736464023590088
20,sad,angry,2.7095718383789062
20,sad,happy,2.5301826000213623
20,sad,sad,2.780344009399414
20,sad,angry,2.6431403160095215
20,sad,happy,3.2871198654174805
20,sad,sad,3.5198707580566406
20,sad,angry,3.3611769676208496
20,sad,happy,2.8039615154266357
20,sad,sad,3.096198797225952
20,sad,angry,2.8260486125946045
20,sad,happy,2.701968193054199
20,sad,sad,2.979738712310791
20,sad,angry,2.848248243331909
20,sad,happy,2.9839916229248047
20,sad,sad,3.065293073654175
20,sad,angry,2.9862985610961914
20,sad,happy,3.551544427871704
20,sad,sad,3.739405393600464
20,sad,angry,3.5730233192443848
20,sad,happy,2.6812407970428467
20,sad,sad,2.817458152770996
20,sad,angry,2.79571533203125
20,sad,happy,3.417738914489746
20,sad,sad,3.644845962524414
20,sad,angry,3.467087984085083
20,sad,happy,2.524947166442871
20,sad,sad,2.6755635738372803
20,sad,angry,2.5085930824279785
20,sad,happy,2.093323230743408
20,sad,sad,2.2198712825775146
20,sad,angry,2.222740888595581
20,sad,happy,2.188856601715088
20,sad,sad,2.410989284515381
20,sad,angry,2.302621603012085
20,sad,happy,2.841956615447998
20,sad,sad,2.9392948150634766
20,sad,angry,2.7949047088623047
20,sad,happy,2.7752583026885986
20,sad,sad,2.9749350547790527
20,sad,angry,2.7921342849731445
20,sad,happy,2.2398881912231445
20,sad,sad,2.4031033515930176
20,sad,angry,2.251980781555176
20,sad,happy,2.758755683898926
20,sad,sad,2.873652219772339
20,sad,angry,2.871626377105713
20,sad,happy,2.8199574947357178
20,sad,sad,3.109243154525757
20,sad,angry,2.992699384689331
20,sad,happy,3.454406499862671
20,sad,sad,3.5186362266540527
20,sad,angry,3.4495599269866943
20,sad,happy,3.1758668422698975
20,sad,sad,3.3633337020874023
20,sad,angry,3.205662965774536
20,sad,happy,2.931403636932373
20,sad,sad,3.1500930786132812
20,sad,angry,2.9205896854400635
20,sad,happy,2.987996816635132
20,sad,sad,2.892089605331421
20,sad,angry,2.7216029167175293
20,sad,happy,3.108552932739258
20,sad,sad,3.1752777099609375
20,sad,angry,3.198084592819214
20,sad,happy,2.1791434288024902
20,sad,sad,2.3221445083618164
20,sad,angry,2.2419204711914062
20,sad,happy,3.283902645111084
20,sad,sad,3.6158957481384277
20,sad,angry,3.3958568572998047
20,sad,happy,2.974668502807617
20,sad,sad,3.2054519653320312
20,sad,angry,3.0485334396362305
20,sad,happy,2.369774580001831
20,sad,sad,2.645946502685547
20,sad,angry,2.654859781265259
20,sad,happy,2.1095025539398193
20,sad,sad,2.1666994094848633
20,sad,angry,2.019817352294922
20,sad,happy,2.7396152019500732
20,sad,sad,2.8821539878845215
20,sad,angry,2.7259509563446045
20,sad,happy,2.4342145919799805
20,sad,sad,2.516446113586426
20,sad,angry,2.323512554168701
20,sad,happy,3.3929476737976074
20,sad,sad,3.5127410888671875
20,sad,angry,3.372020959854126
20,sad,happy,3.0568509101867676
20,sad,sad,3.186770439147949
20,sad,angry,3.0635392665863037
20,sad,happy,2.787020206451416
20,sad,sad,3.0013785362243652
20,sad,angry,2.913400173187256
20,sad,happy,3.0260987281799316
20,sad,sad,3.174743413925171
20,sad,angry,2.9528908729553223
20,sad,happy,2.9971020221710205
20,sad,sad,3.1971096992492676
20,sad,angry,3.1640589237213135
20,sad,happy,2.004605770111084
20,sad,sad,2.1195526123046875
20,sad,angry,2.0745298862457275
20,sad,happy,3.3808658123016357
20,sad,sad,3.4795873165130615
20,sad,angry,3.3684849739074707
20,sad,happy,2.510732412338257
20,sad,sad,2.6996641159057617
20,sad,angry,2.51517653465271
20,sad,happy,3.0224194526672363
20,sad,sad,3.261829376220703
20,sad,angry,3.046574354171753
20,sad,happy,2.6961095333099365
20,sad,sad,2.774030923843384
20,sad,angry,2.6649136543273926
20,sad,happy,3.1744890213012695
20,sad,sad,3.3413312435150146
20,sad,angry,3.220630645751953
20,sad,happy,2.8196845054626465
20,sad,sad,3.1371665000915527
20,sad,angry,3.0414981842041016
20,sad,happy,2.9892501831054688
20,sad,sad,3.149768590927124
20,sad,angry,3.1051530838012695
20,sad,happy,2.6732378005981445
20,sad,sad,2.830718517303467
20,sad,angry,2.6456432342529297
20,sad,happy,2.7919235229492188
20,sad,sad,2.6797022819519043
20,sad,angry,2.618340015411377
20,sad,happy,2.5812110900878906
20,sad,sad,2.6488707065582275
20,sad,angry,2.5921359062194824
20,sad,happy,2.0851292610168457
20,sad,sad,2.2841415405273438
20,sad,angry,2.2086453437805176
20,sad,happy,2.738626480102539
20,sad,sad,2.964414119720459
20,sad,angry,2.851451873779297
20,sad,happy,2.477879285812378
20,sad,sad,2.663626194000244
20,sad,angry,2.620522975921631
20,sad,happy,2.8193769454956055
20,sad,sad,3.020381450653076
20,sad,angry,2.889481544494629
8,angry,happy,1.624791145324707
8,angry,sad,1.6173056364059448
8,angry,angry,1.661197304725647
8,angry,happy,1.8033616542816162
8,angry,sad,1.8076307773590088
8,angry,angry,1.8367934226989746
8,angry,happy,1.7764780521392822
8,angry,sad,1.8261876106262207
8,angry,angry,1.8301777839660645
8,angry,happy,1.5663282871246338
8,angry,sad,1.5073041915893555
8,angry,angry,1.514738917350769
8,angry,happy,1.5682361125946045
8,angry,sad,1.6004235744476318
8,angry,angry,1.6567296981811523
8,angry,happy,1.478678584098816
8,angry,sad,1.5039563179016113
8,angry,angry,1.535691261291504
8,angry,happy,1.6194100379943848
8,angry,sad,1.6104371547698975
8,angry,angry,1.6480046510696411
8,angry,happy,1.6353641748428345
8,angry,sad,1.6944197416305542
8,angry,angry,1.7533960342407227
8,angry,happy,1.2176227569580078
8,angry,sad,1.1954593658447266
8,angry,angry,1.284650206565857
8,angry,happy,1.8596107959747314
8,angry,sad,1.8838874101638794
8,angry,angry,1.8721692562103271
8,angry,happy,1.5954475402832031
8,angry,sad,1.5548851490020752
8,angry,angry,1.5460426807403564
8,angry,happy,1.565832257270813
8,angry,sad,1.4898741245269775
8,angry,angry,1.5562403202056885
8,angry,happy,1.3767805099487305
8,angry,sad,1.3875254392623901
8,angry,angry,1.4490412473678589
8,angry,happy,1.3361607789993286
8,angry,sad,1.3938446044921875
8,angry,angry,1.4332714080810547
8,angry,happy,1.4147491455078125
8,angry,sad,1.4445700645446777
8,angry,angry,1.4734711647033691
8,angry,happy,1.552624225616455
8,angry,sad,1.5447592735290527
8,angry,angry,1.5355732440948486
8,angry,happy,1.1384905576705933
8,angry,sad,1.1260101795196533
8,angry,angry,1.170332431793213
8,angry,happy,1.6892006397247314
8,angry,sad,1.7361959218978882
8,angry,angry,1.7494043111801147
8,angry,happy,1.5480436086654663
8,angry,sad,1.5976290702819824
8,angry,angry,1.5864816904067993
8,angry,happy,1.695883870124817
8,angry,sad,1.696135401725769
8,angry,angry,1.7877905368804932
8,angry,happy,1.6589893102645874
8,angry,sad,1.6532104015350342
8,angry,angry,1.665289044380188
8,angry,happy,1.47037935256958
8,angry,sad,1.5202558040618896
8,angry,angry,1.500860333442688
8,angry,happy,1.8335726261138916
8,angry,sad,1.7892892360687256
8,angry,angry,1.785079002380371
8,angry,happy,1.1714813709259033
8,angry,sad,1.218890905380249
8,angry,angry,1.1899683475494385
8,angry,happy,1.4550395011901855
8,angry,sad,1.4343494176864624
8,angry,angry,1.5090988874435425
8,angry,happy,1.4709043502807617
8,angry,sad,1.4650728702545166
8,angry,angry,1.454911231994629
8,angry,happy,1.276552677154541
8,angry,sad,1.294093370437622
8,angry,angry,1.323812484741211
8,angry,happy,1.901235818862915
8,angry,sad,1.9149662256240845
8,angry,angry,1.870011568069458
8,angry,happy,1.1582438945770264
8,angry,sad,1.1899982690811157
8,angry,angry,1.1597998142242432
8,angry,happy,1.3350881338119507
8,angry,sad,1.278642177581787
8,angry,angry,1.3741917610168457
8,angry,happy,1.4449254274368286
8,angry,sad,1.3861355781555176
8,angry,angry,1.4345576763153076
8,angry,happy,1.4598102569580078
8,angry,sad,1.432474970817566
8,angry,angry,1.4255088567733765
8,angry,happy,1.5475704669952393
8,angry,sad,1.5775339603424072
8,angry,angry,1.5496758222579956
8,angry,happy,1.4190292358398438
8,angry,sad,1.3494229316711426
8,angry,angry,1.391589641571045
8,angry,happy,1.4113729000091553
8,angry,sad,1.415510892868042
8,angry,angry,1.4441355466842651
8,angry,happy,1.4516515731811523
8,angry,sad,1.518885612487793
8,angry,angry,1.5528767108917236
8,angry,happy,1.4787721633911133
8,angry,sad,1.4825783967971802
8,angry,angry,1.4567973613739014
8,angry,happy,1.5890753269195557
8,angry,sad,1.5698689222335815
8,angry,angry,1.6077632904052734
8,angry,happy,1.5653884410858154
8,angry,sad,1.5510401725769043
8,angry,angry,1.6232632398605347
8,angry,happy,1.589503288269043
8,angry,sad,1.6843698024749756
8,angry,angry,1.6566784381866455
8,angry,happy,1.998875617980957
8,angry,sad,2.007967948913574
8,angry,angry,2.0838444232940674
8,angry,happy,1.7664581537246704
8,angry,sad,1.749596118927002
8,angry,angry,1.7688264846801758
8,angry,happy,1.543853759765625
8,angry,sad,1.4567217826843262
8,angry,angry,1.5476772785186768
8,angry,happy,1.3366258144378662
8,angry,sad,1.277528166770935
8,angry,angry,1.267319917678833
8,angry,happy,1.6821556091308594
8,angry,sad,1.7208796739578247
8,angry,angry,1.7292730808258057
8,angry,happy,1.4696333408355713
8,angry,sad,1.4558669328689575
